UDI, Qualidade, TemperaturaDoAr[°C], TemperaturaDoProcesso[°C], VelocidadeDeRotacao[rpm], Torque[Nm], DesgasteDaFerramenta[min], Saida, TipoDefalha
8195, Baixa, 26, 25, 1426, 45.7, 213, 0, SemFalha
8196, Baixa, 26, 25, 1376, 53.9, 215, 1, Sobrecarga
8197, Baixa, 26, 25, 1622, 33.6, 217, 0, SemFalha
8198, Media, 26, 25, 1492, 45.7, 219, 0, SemFalha
8199, Media, 26, 15, 1374, 48.9, 222, 0, SemFalha
8200, Baixa, 26, 5, 1737, 27, 225, 1, Desgastedaferramenta
8201, Baixa, 26, 15, 1426, 42.4, 0, 0, SemFalha
8202, Media, 26, 15, 1826, 25.1, 2, 0, SemFalha
8203, Baixa, 26, 15, 1669, 32.4, 5, 0, SemFalha
8204, Media, 26, 25, 1473, 40.1, 7, 0, SemFalha
8205, Baixa, 26, 25, 1751, 27.8, 10, 0, SemFalha
8206, Media, 26, 25, 1446, 47.3, 12, 0, SemFalha
8207, Baixa, 26, 15, 1483, 43.5, 15, 0, SemFalha
8208, Baixa, 26, 5, 1535, 42.6, 17, 0, SemFalha
8209, Baixa, 26, 5, 1477, 44, 19, 0, SemFalha
8210, Baixa, 26, 15, 1391, 46.9, 21, 0, SemFalha
8211, Alta, 26, 5, 1636, 29.4, 23, 0, SemFalha
8212, Baixa, 26, 5, 1675, 33.3, 28, 0, SemFalha
8213, Alta, 26, 5, 1329, 48.9, 30, 0, SemFalha
8214, Media, 26, 5, 1548, 33.5, 35, 0, SemFalha
8215, Baixa, 26, 5, 1391, 45.8, 38, 0, SemFalha
8216, Baixa, 25, 95, 1437, 43.1, 40, 0, SemFalha
8217, Baixa, 26, 5, 1370, 61.9, 42, 0, SemFalha
8218, Baixa, 25, 95, 1577, 37.1, 44, 0, SemFalha
8219, Baixa, 25, 95, 1485, 37.8, 46, 0, SemFalha
8220, Baixa, 25, 85, 1504, 34.3, 48, 0, SemFalha
8221, Media, 25, 75, 1551, 35.2, 50, 0, SemFalha
8222, Media, 25, 95, 1428, 43, 53, 0, SemFalha
8223, Baixa, 25, 85, 1755, 27.9, 56, 0, SemFalha
8224, Baixa, 25, 95, 1329, 54.9, 58, 0, SemFalha
8225, Baixa, 25, 95, 1496, 35.2, 60, 0, SemFalha
8226, Baixa, 25, 95, 1532, 36.6, 62, 0, SemFalha
8227, Baixa, 25, 95, 1389, 61.4, 64, 0, SemFalha
8228, Media, 25, 95, 1524, 51.4, 66, 0, SemFalha
8229, Media, 25, 95, 1422, 49.3, 69, 0, SemFalha
8230, Baixa, 25, 95, 1739, 27.4, 72, 0, SemFalha
8231, Baixa, 25, 95, 1736, 26.9, 74, 0, SemFalha
8232, Baixa, 25, 95, 1419, 48.8, 76, 0, SemFalha
8233, Baixa, 25, 95, 1326, 49.7, 78, 0, SemFalha
8234, Media, 25, 95, 1449, 43.2, 80, 0, SemFalha
8235, Baixa, 26, 5, 1534, 39.7, 83, 0, SemFalha
8236, Media, 26, 5, 1443, 50.9, 85, 0, SemFalha
8237, Baixa, 26, 5, 1498, 41.1, 88, 0, SemFalha
8238, Baixa, 25, 95, 1796, 26, 90, 0, SemFalha
8239, Baixa, 25, 95, 1519, 45.3, 92, 0, SemFalha
8240, Baixa, 25, 85, 1339, 49.6, 94, 0, SemFalha
8241, Baixa, 25, 85, 1483, 41.5, 96, 0, SemFalha
8242, Media, 25, 75, 2099, 20, 98, 0, SemFalha
8243, Media, 25, 85, 1689, 29.7, 101, 0, SemFalha
8244, Alta, 25, 95, 1369, 54.5, 104, 0, SemFalha
8245, Baixa, 25, 85, 1512, 38.8, 109, 0, SemFalha
8246, Media, 25, 85, 1303, 68.6, 111, 1, Alimentacao
8247, Baixa, 25, 85, 1552, 39.9, 114, 0, SemFalha
8248, Baixa, 25, 85, 1713, 28, 116, 0, SemFalha
8249, Baixa, 25, 75, 1456, 44.1, 118, 0, SemFalha
8250, Baixa, 25, 85, 1524, 39.8, 120, 0, SemFalha
8251, Media, 25, 85, 1394, 45.2, 122, 0, SemFalha
8252, Baixa, 25, 85, 1981, 21.2, 125, 0, SemFalha
8253, Baixa, 25, 85, 1565, 36.1, 127, 0, SemFalha
8254, Baixa, 25, 95, 1657, 31, 129, 0, SemFalha
8255, Media, 25, 85, 1625, 37.1, 131, 0, SemFalha
8256, Baixa, 25, 85, 1606, 31.1, 134, 0, SemFalha
8257, Alta, 25, 85, 1336, 56.8, 136, 0, SemFalha
8258, Media, 25, 85, 1587, 34.2, 141, 0, SemFalha
8259, Baixa, 25, 95, 1602, 39.7, 144, 0, SemFalha
8260, Baixa, 25, 95, 1471, 38.4, 146, 0, SemFalha
8261, Alta, 25, 95, 1332, 48, 148, 0, SemFalha
8262, Alta, 26, 5, 1434, 48.4, 153, 0, SemFalha
8263, Baixa, 25, 95, 1921, 23.9, 158, 0, SemFalha
8264, Alta, 26, 5, 1704, 30.6, 160, 0, SemFalha
8265, Media, 25, 95, 1397, 49.5, 165, 0, SemFalha
8266, Alta, 25, 95, 1791, 28, 168, 0, SemFalha
8267, Baixa, 25, 95, 1818, 24.1, 173, 0, SemFalha
8268, Baixa, 26, 5, 1540, 36.3, 175, 0, SemFalha
8269, Media, 26, 5, 1502, 39.8, 177, 0, SemFalha
8270, Alta, 26, 5, 1761, 30.4, 180, 0, SemFalha
8271, Media, 25, 95, 1517, 38.4, 185, 0, SemFalha
8272, Baixa, 25, 95, 1309, 51.1, 188, 0, SemFalha
8273, Baixa, 25, 75, 1363, 52.6, 190, 0, SemFalha
8274, Media, 25, 85, 1787, 22.2, 192, 0, SemFalha
8275, Baixa, 25, 75, 1640, 29.2, 195, 0, SemFalha
8276, Media, 25, 75, 1720, 25.3, 197, 0, SemFalha
8277, Baixa, 25, 65, 1384, 52.8, 200, 0, SemFalha
8278, Alta, 25, 65, 1294, 55.8, 202, 0, SemFalha
8279, Baixa, 25, 65, 1464, 46.4, 207, 0, SemFalha
8280, Baixa, 25, 65, 1803, 25.4, 209, 0, SemFalha
8281, Baixa, 25, 65, 1602, 39.1, 211, 0, SemFalha
8282, Alta, 25, 75, 1519, 38.8, 213, 0, SemFalha
8283, Media, 25, 75, 1638, 33.6, 218, 0, SemFalha
8284, Alta, 25, 75, 1615, 33, 221, 0, SemFalha
8285, Baixa, 25, 65, 1651, 33.3, 0, 0, SemFalha
8286, Baixa, 25, 75, 1387, 52.7, 2, 0, SemFalha
8287, Media, 25, 65, 1678, 32.8, 4, 0, SemFalha
8288, Baixa, 25, 75, 1585, 38.1, 7, 0, SemFalha
8289, Media, 25, 65, 1640, 33.8, 9, 0, SemFalha
8290, Baixa, 25, 75, 1406, 43.8, 12, 0, SemFalha
8291, Media, 25, 75, 1679, 35.8, 14, 0, SemFalha
8292, Baixa, 25, 75, 1717, 26.9, 17, 0, SemFalha
8293, Alta, 25, 75, 1429, 39.9, 19, 0, SemFalha
8294, Media, 25, 75, 1533, 44.4, 24, 0, SemFalha
8295, Media, 25, 75, 1525, 38.5, 27, 0, SemFalha
8296, Baixa, 25, 75, 1739, 26.3, 30, 0, SemFalha
8297, Baixa, 25, 75, 1436, 39, 32, 0, SemFalha
8298, Media, 25, 65, 1595, 33.1, 34, 0, SemFalha
8299, Alta, 25, 55, 1435, 45.6, 37, 0, SemFalha
8300, Baixa, 25, 55, 1637, 31.8, 42, 0, SemFalha
8301, Baixa, 25, 55, 1558, 37.6, 44, 0, SemFalha
8302, Media, 25, 55, 1644, 34.1, 46, 0, SemFalha
8303, Baixa, 25, 55, 1641, 31.1, 49, 0, SemFalha
8304, Baixa, 25, 65, 1504, 41, 51, 0, SemFalha
8305, Media, 25, 55, 1506, 50.7, 53, 0, SemFalha
8306, Alta, 25, 65, 1380, 44, 56, 0, SemFalha
8307, Media, 25, 55, 1549, 42.5, 61, 0, SemFalha
8308, Media, 25, 55, 1402, 69.7, 64, 1, Alimentacao
8309, Baixa, 25, 55, 1401, 45.3, 67, 0, SemFalha
8310, Media, 25, 55, 1459, 40.2, 69, 0, SemFalha
8311, Baixa, 25, 55, 1465, 39.7, 72, 0, SemFalha
8312, Media, 25, 65, 1295, 52.7, 74, 0, SemFalha
8313, Media, 25, 65, 1529, 38.5, 77, 0, SemFalha
8314, Media, 25, 65, 1484, 44.9, 80, 0, SemFalha
8315, Baixa, 25, 65, 1739, 30.6, 83, 0, SemFalha
8316, Alta, 25, 55, 1422, 40.7, 85, 0, SemFalha
8317, Baixa, 25, 65, 1463, 40, 90, 0, SemFalha
8318, Baixa, 25, 55, 1667, 30.4, 92, 0, SemFalha
8319, Alta, 25, 55, 1565, 39.3, 94, 0, SemFalha
8320, Baixa, 25, 55, 1393, 45.7, 99, 0, SemFalha
8321, Media, 25, 65, 1453, 47.7, 101, 0, SemFalha
8322, Baixa, 25, 65, 1442, 50, 104, 0, SemFalha
8323, Baixa, 25, 55, 1364, 44.9, 106, 0, SemFalha
8324, Alta, 25, 55, 1453, 40.4, 108, 0, SemFalha
8325, Media, 25, 55, 1394, 46, 113, 0, SemFalha
8326, Media, 25, 55, 1500, 38.8, 116, 0, SemFalha
8327, Alta, 25, 45, 1523, 34.2, 119, 0, SemFalha
8328, Media, 25, 55, 1254, 57.1, 124, 0, SemFalha
8329, Baixa, 25, 45, 1325, 52.2, 127, 0, SemFalha
8330, Baixa, 25, 65, 1424, 49.6, 129, 0, SemFalha
8331, Baixa, 25, 65, 1505, 39, 131, 0, SemFalha
8332, Media, 25, 65, 1392, 48.7, 133, 0, SemFalha
8333, Baixa, 25, 65, 1529, 44, 136, 0, SemFalha
8334, Media, 25, 65, 1477, 48.5, 138, 0, SemFalha
8335, Media, 25, 65, 1459, 47.3, 141, 0, SemFalha
8336, Media, 25, 85, 2240, 15.9, 144, 0, SemFalha
8337, Baixa, 25, 75, 1449, 48.8, 147, 0, SemFalha
8338, Media, 25, 65, 1589, 35.3, 149, 0, SemFalha
8339, Baixa, 25, 65, 1740, 28.5, 152, 0, SemFalha
8340, Media, 25, 65, 1499, 40.3, 154, 0, SemFalha
8341, Media, 25, 65, 1480, 38.1, 157, 0, SemFalha
8342, Baixa, 25, 65, 1751, 29.6, 160, 0, SemFalha
8343, Baixa, 25, 55, 1510, 40.6, 162, 0, SemFalha
8344, Alta, 25, 65, 1437, 48.2, 164, 0, SemFalha
8345, Baixa, 25, 65, 1609, 40.4, 169, 0, SemFalha
8346, Alta, 25, 65, 1490, 35.9, 171, 0, SemFalha
8347, Baixa, 25, 55, 1601, 35.7, 176, 0, SemFalha
8348, Baixa, 25, 55, 1665, 31.1, 178, 0, SemFalha
8349, Media, 25, 55, 1452, 42.7, 180, 0, SemFalha
8350, Media, 25, 55, 1487, 33.6, 183, 0, SemFalha
8351, Media, 25, 55, 1382, 48.1, 186, 0, SemFalha
8352, Media, 25, 55, 1686, 26.2, 189, 0, SemFalha
8353, Baixa, 25, 45, 1491, 36.9, 192, 0, SemFalha
8354, Baixa, 25, 55, 1442, 55.6, 194, 0, SemFalha
8355, Baixa, 25, 45, 1390, 50.3, 196, 0, SemFalha
8356, Baixa, 25, 55, 1502, 46.7, 198, 0, SemFalha
8357, Media, 25, 45, 1344, 59.4, 200, 0, SemFalha
8358, Baixa, 25, 35, 1385, 46.3, 203, 1, Desgastedaferramenta
8359, Baixa, 25, 55, 1547, 37.4, 0, 0, SemFalha
8360, Media, 25, 45, 1525, 42.4, 2, 0, SemFalha
8361, Baixa, 25, 45, 1540, 35.8, 5, 0, SemFalha
8362, Baixa, 25, 45, 1450, 44.3, 7, 0, SemFalha
8363, Baixa, 25, 45, 1353, 62.5, 9, 0, SemFalha
8364, Baixa, 25, 65, 1582, 45, 11, 0, SemFalha
8365, Baixa, 25, 75, 1396, 49, 13, 0, SemFalha
8366, Media, 25, 65, 1551, 36.6, 15, 0, SemFalha
8367, Media, 25, 75, 1836, 22.8, 18, 0, SemFalha
8368, Baixa, 25, 75, 1390, 49.9, 21, 0, SemFalha
8369, Baixa, 25, 75, 1534, 42.1, 23, 0, SemFalha
8370, Baixa, 25, 65, 1953, 20.6, 25, 0, SemFalha
8371, Baixa, 25, 65, 1634, 33.6, 27, 0, SemFalha
8372, Baixa, 25, 55, 1881, 21.7, 29, 0, SemFalha
8373, Media, 25, 65, 1448, 44.8, 31, 0, SemFalha
8374, Media, 25, 55, 1362, 50.5, 34, 0, SemFalha
8375, Baixa, 25, 65, 1225, 63.4, 37, 0, SemFalha
8376, Media, 25, 65, 1384, 48.2, 39, 0, SemFalha
8377, Baixa, 25, 65, 1334, 49.3, 42, 0, SemFalha
8378, Baixa, 25, 65, 1336, 50.3, 44, 0, SemFalha
8379, Media, 25, 65, 1331, 61.6, 46, 0, SemFalha
8380, Baixa, 25, 65, 1629, 31.9, 49, 0, SemFalha
8381, Baixa, 25, 75, 1776, 25.7, 51, 0, SemFalha
8382, Alta, 25, 65, 1530, 38.3, 53, 0, SemFalha
8383, Baixa, 25, 75, 1719, 27.3, 58, 0, SemFalha
8384, Media, 25, 65, 1495, 35.2, 60, 0, SemFalha
8385, Baixa, 25, 65, 1450, 43.1, 63, 0, SemFalha
8386, Alta, 25, 65, 1563, 38.8, 65, 0, SemFalha
8387, Media, 25, 75, 1501, 37.1, 70, 0, SemFalha
8388, Baixa, 25, 65, 1351, 47.2, 73, 0, SemFalha
8389, Baixa, 25, 75, 1365, 46.5, 75, 0, SemFalha
8390, Baixa, 25, 65, 1525, 39.7, 77, 0, SemFalha
8391, Media, 25, 65, 1288, 61.9, 79, 0, SemFalha
8392, Baixa, 25, 45, 1423, 42.7, 82, 0, SemFalha
8393, Media, 25, 35, 1502, 39.4, 84, 0, SemFalha
8394, Baixa, 25, 35, 1428, 43.5, 87, 0, SemFalha
8395, Media, 25, 45, 1566, 38.1, 89, 0, SemFalha
8396, Media, 25, 35, 1483, 44.8, 92, 0, SemFalha
8397, Alta, 25, 45, 1593, 33.3, 95, 0, SemFalha
8398, Baixa, 25, 35, 1724, 26.4, 100, 0, SemFalha
8399, Baixa, 25, 35, 2617, 12.1, 102, 1, Alimentacao
8400, Baixa, 25, 45, 1294, 59.4, 104, 0, SemFalha
8401, Baixa, 25, 45, 1533, 40.7, 106, 0, SemFalha
8402, Alta, 25, 35, 1671, 31.8, 108, 0, SemFalha
8403, Baixa, 25, 35, 1370, 52.4, 113, 0, SemFalha
8404, Baixa, 25, 35, 1462, 45.1, 115, 0, SemFalha
8405, Baixa, 25, 25, 1545, 36.6, 117, 0, SemFalha
8406, Media, 25, 25, 1484, 41.7, 119, 0, SemFalha
8407, Media, 25, 25, 1344, 45.3, 122, 0, SemFalha
8408, Baixa, 25, 25, 1357, 50.1, 125, 0, SemFalha
8409, Media, 25, 35, 1572, 33, 127, 0, SemFalha
8410, Baixa, 25, 35, 1861, 26.9, 130, 0, SemFalha
8411, Baixa, 25, 35, 1548, 44.5, 132, 0, SemFalha
8412, Baixa, 25, 45, 1496, 37.7, 134, 0, SemFalha
8413, Media, 25, 45, 1314, 49.7, 136, 0, SemFalha
8414, Media, 25, 45, 1422, 49.7, 139, 0, SemFalha
8415, Baixa, 25, 45, 1842, 20.1, 142, 0, SemFalha
8416, Media, 25, 55, 1434, 53, 144, 0, SemFalha
8417, Media, 25, 65, 1585, 31.3, 147, 0, SemFalha
8418, Alta, 25, 65, 1704, 30.7, 150, 0, SemFalha
8419, Baixa, 25, 75, 1971, 23.2, 155, 0, SemFalha
8420, Baixa, 25, 85, 1431, 39.9, 157, 0, SemFalha
8421, Baixa, 25, 75, 1546, 37.7, 159, 0, SemFalha
8422, Baixa, 25, 75, 1496, 36.3, 161, 0, SemFalha
8423, Alta, 25, 75, 1243, 63, 163, 0, SemFalha
8424, Baixa, 25, 85, 1452, 46.2, 168, 0, SemFalha
8425, Baixa, 25, 95, 1380, 44.7, 170, 0, SemFalha
8426, Baixa, 26, 5, 1567, 38.4, 172, 0, SemFalha
8427, Baixa, 25, 95, 1628, 35.9, 174, 0, SemFalha
8428, Baixa, 25, 95, 1505, 46.1, 176, 0, SemFalha
8429, Media, 25, 85, 1827, 28, 178, 0, SemFalha
8430, Baixa, 25, 85, 1577, 40, 181, 0, SemFalha
8431, Baixa, 25, 75, 1304, 57.2, 183, 0, SemFalha
8432, Alta, 25, 75, 1324, 54.6, 185, 0, SemFalha
8433, Baixa, 25, 65, 1537, 39.9, 190, 0, SemFalha
8434, Media, 25, 65, 1501, 48.7, 192, 0, SemFalha
8435, Media, 25, 55, 1654, 29.1, 195, 0, SemFalha
8436, Media, 25, 55, 1519, 38.1, 198, 0, SemFalha
8437, Baixa, 25, 55, 1371, 51.3, 201, 0, SemFalha
8438, Baixa, 25, 55, 1181, 65.9, 203, 1, Sobrecarga
8439, Baixa, 25, 45, 1469, 42.8, 205, 0, SemFalha
8440, Baixa, 25, 45, 1637, 34.6, 207, 0, SemFalha
8441, Baixa, 25, 45, 1370, 56, 0, 0, SemFalha
8442, Baixa, 25, 45, 1630, 30.6, 2, 0, SemFalha
8443, Baixa, 25, 45, 1517, 39, 4, 0, SemFalha
8444, Media, 25, 45, 1668, 32.3, 6, 0, SemFalha
8445, Media, 25, 45, 1818, 24.9, 9, 0, SemFalha
8446, Media, 25, 45, 1541, 36.9, 12, 0, SemFalha
8447, Baixa, 25, 35, 1482, 42.1, 15, 0, SemFalha
8448, Baixa, 25, 45, 1439, 49.9, 17, 0, SemFalha
8449, Baixa, 25, 35, 1492, 41.2, 19, 0, SemFalha
8450, Baixa, 25, 25, 1725, 27.8, 21, 0, SemFalha
8451, Baixa, 25, 25, 1559, 44.2, 23, 0, SemFalha
8452, Baixa, 25, 35, 1435, 42.5, 25, 0, SemFalha
8453, Media, 25, 45, 1512, 37.5, 27, 0, SemFalha
8454, Baixa, 25, 45, 1564, 37.1, 30, 0, SemFalha
8455, Baixa, 25, 45, 1522, 40.3, 32, 0, SemFalha
8456, Baixa, 25, 45, 1356, 59.5, 34, 0, SemFalha
8457, Baixa, 25, 45, 1556, 38.6, 36, 0, SemFalha
8458, Baixa, 25, 45, 1393, 45.5, 38, 0, SemFalha
8459, Baixa, 25, 55, 1753, 26.8, 40, 0, SemFalha
8460, Baixa, 25, 55, 1651, 29.5, 42, 0, SemFalha
8461, Baixa, 25, 55, 1372, 54.7, 44, 0, SemFalha
8462, Baixa, 25, 55, 1446, 43.3, 46, 0, SemFalha
8463, Media, 25, 55, 1501, 44.7, 48, 0, SemFalha
8464, Media, 25, 55, 1411, 45.1, 51, 0, SemFalha
8465, Alta, 25, 45, 1672, 27.5, 54, 0, SemFalha
8466, Media, 25, 55, 1475, 40.5, 59, 0, SemFalha
8467, Baixa, 25, 55, 1469, 38.4, 62, 0, SemFalha
8468, Baixa, 25, 45, 1704, 28.3, 64, 0, SemFalha
8469, Alta, 25, 45, 1463, 39.1, 66, 0, SemFalha
8470, Media, 25, 45, 1280, 64.1, 71, 0, SemFalha
8471, Baixa, 25, 55, 1464, 38, 74, 0, SemFalha
8472, Baixa, 25, 45, 1332, 46.4, 76, 0, SemFalha
8473, Baixa, 25, 35, 1634, 37.8, 78, 0, SemFalha
8474, Media, 25, 45, 1430, 43.1, 80, 0, SemFalha
8475, Media, 25, 35, 1523, 44.6, 83, 0, SemFalha
8476, Media, 25, 35, 1557, 37.7, 86, 0, SemFalha
8477, Baixa, 25, 35, 1585, 32.2, 89, 0, SemFalha
8478, Alta, 25, 35, 1579, 33.5, 91, 0, SemFalha
8479, Media, 25, 35, 1354, 60.8, 96, 0, SemFalha
8480, Baixa, 25, 45, 1627, 33.4, 99, 0, SemFalha
8481, Baixa, 25, 25, 1477, 35.6, 101, 0, SemFalha
8482, Media, 25, 15, 1595, 29, 103, 0, SemFalha
8483, Baixa, 25, 25, 1520, 38.1, 106, 0, SemFalha
8484, Baixa, 25, 15, 1618, 31.5, 108, 0, SemFalha
8485, Baixa, 25, 25, 1397, 50.3, 110, 0, SemFalha
8486, Baixa, 25, 25, 1450, 47.9, 112, 0, SemFalha
8487, Media, 25, 35, 1501, 40.2, 114, 0, SemFalha
8488, Baixa, 25, 25, 1392, 50.1, 117, 0, SemFalha
8489, Baixa, 25, 25, 1385, 43.2, 119, 0, SemFalha
8490, Baixa, 25, 25, 1461, 46.3, 121, 0, SemFalha
8491, Media, 25, 35, 1364, 58.7, 123, 0, SemFalha
8492, Baixa, 25, 35, 1579, 38.6, 126, 0, SemFalha
8493, Media, 25, 25, 1514, 38.8, 128, 0, SemFalha
8494, Media, 25, 15, 1560, 36.9, 131, 0, SemFalha
8495, Baixa, 25, 15, 1542, 36.7, 134, 0, SemFalha
8496, Baixa, 25, 15, 1668, 27.1, 136, 0, SemFalha
8497, Media, 25, 15, 1816, 22.6, 138, 0, SemFalha
8498, Media, 25, 15, 1509, 34.2, 141, 0, SemFalha
8499, Baixa, 25, 25, 1479, 37.8, 144, 0, SemFalha
8500, Baixa, 25, 25, 1655, 30.2, 146, 0, SemFalha
8501, Baixa, 25, 15, 1711, 30.3, 148, 0, SemFalha
8502, Baixa, 25, 25, 1581, 34.6, 150, 0, SemFalha
8503, Alta, 25, 45, 1279, 55.9, 152, 0, SemFalha
8504, Baixa, 25, 35, 1468, 40.9, 157, 0, SemFalha
8505, Baixa, 25, 25, 1419, 41.3, 159, 0, SemFalha
8506, Baixa, 25, 25, 1530, 38.6, 161, 0, SemFalha
8507, Baixa, 25, 25, 1710, 27.3, 163, 1, SemFalha
8508, Baixa, 25, 25, 1518, 39.8, 165, 0, SemFalha
8509, Media, 25, 25, 1679, 33.3, 167, 0, SemFalha
8510, Media, 25, 25, 1870, 22.5, 170, 0, SemFalha
8511, Baixa, 25, 15, 1484, 44.3, 173, 0, SemFalha
8512, Baixa, 25, 25, 1457, 44.2, 175, 0, SemFalha
8513, Alta, 25, 15, 1546, 36.2, 177, 0, SemFalha
8514, Media, 25, 5, 1478, 36.5, 182, 0, SemFalha
8515, Baixa, 25, 5, 1447, 47.1, 185, 0, SemFalha
8516, Baixa, 25, 5, 1443, 45.4, 187, 0, SemFalha
8517, Baixa, 25, 15, 1527, 30.9, 189, 0, SemFalha
8518, Media, 25, 15, 1469, 54.8, 191, 0, SemFalha
8519, Media, 25, 15, 1681, 27.1, 194, 0, SemFalha
8520, Baixa, 25, 15, 1420, 44.1, 197, 0, SemFalha
8521, Media, 25, 15, 1543, 49.9, 199, 0, SemFalha
8522, Baixa, 25, 25, 1376, 50.4, 202, 0, SemFalha
8523, Alta, 25, 15, 1631, 29.8, 0, 0, SemFalha
8524, Alta, 25, 15, 1529, 41.7, 5, 0, SemFalha
8525, Baixa, 25, 15, 1468, 46.2, 10, 0, SemFalha
8526, Baixa, 25, 15, 1378, 52.3, 12, 0, SemFalha
8527, Baixa, 25, 15, 1401, 51.9, 14, 0, SemFalha
8528, Baixa, 25, 25, 1531, 37.4, 16, 0, SemFalha
8529, Baixa, 25, 25, 1512, 35.8, 18, 0, SemFalha
8530, Media, 25, 35, 1522, 47.4, 20, 0, SemFalha
8531, Media, 25, 35, 1615, 31.8, 23, 0, SemFalha
8532, Baixa, 25, 45, 1449, 46.5, 26, 0, SemFalha
8533, Baixa, 25, 45, 1315, 55.5, 28, 0, SemFalha
8534, Media, 25, 45, 1465, 41.1, 30, 0, SemFalha
8535, Media, 25, 45, 1404, 43.3, 33, 0, SemFalha
8536, Baixa, 25, 45, 1547, 44.8, 36, 0, SemFalha
8537, Media, 25, 45, 1426, 45.4, 38, 0, SemFalha
8538, Baixa, 25, 45, 1730, 30.2, 41, 0, SemFalha
8539, Baixa, 25, 35, 1548, 37.7, 43, 0, SemFalha
8540, Baixa, 25, 35, 1517, 40.2, 45, 0, SemFalha
8541, Baixa, 25, 45, 1687, 29.3, 47, 0, SemFalha
8542, Baixa, 25, 35, 1738, 25.2, 49, 0, SemFalha
8543, Alta, 25, 25, 1512, 35.3, 51, 0, SemFalha
8544, Media, 25, 35, 1365, 48.7, 56, 0, SemFalha
8545, Alta, 25, 35, 2011, 21, 59, 0, SemFalha
8546, Baixa, 25, 25, 1806, 27.6, 64, 0, SemFalha
8547, Baixa, 25, 25, 1716, 28.4, 66, 0, SemFalha
8548, Media, 25, 25, 1666, 24.3, 68, 0, SemFalha
8549, Baixa, 25, 35, 1578, 36.3, 71, 0, SemFalha
8550, Baixa, 25, 15, 1558, 37.2, 73, 0, SemFalha
8551, Baixa, 25, 15, 1456, 45.5, 75, 0, SemFalha
8552, Media, 25, 5, 1457, 49, 77, 0, SemFalha
8553, Baixa, 25, 5, 1467, 44.5, 80, 0, SemFalha
8554, Media, 24, 95, 1661, 38.2, 82, 0, SemFalha
8555, Baixa, 24, 95, 1592, 33.9, 85, 0, SemFalha
8556, Baixa, 25, 5, 1596, 37.2, 87, 0, SemFalha
8557, Baixa, 25, 5, 1489, 40.6, 89, 0, SemFalha
8558, Baixa, 25, 15, 1471, 48.3, 91, 0, SemFalha
8559, Media, 25, 15, 1505, 41.3, 93, 0, SemFalha
8560, Baixa, 25, 15, 1519, 40, 96, 0, SemFalha
8561, Baixa, 25, 15, 1408, 45.4, 98, 0, SemFalha
8562, Baixa, 25, 5, 1332, 44.4, 100, 0, SemFalha
8563, Baixa, 24, 95, 1351, 52.4, 102, 0, SemFalha
8564, Baixa, 24, 85, 1500, 36.7, 104, 0, SemFalha
8565, Media, 24, 85, 1614, 30.7, 106, 0, SemFalha
8566, Baixa, 24, 85, 1489, 36.5, 109, 0, SemFalha
8567, Media, 24, 75, 1751, 26.6, 111, 0, SemFalha
8568, Baixa, 24, 85, 1511, 45.8, 114, 0, SemFalha
8569, Baixa, 24, 75, 1691, 29.6, 116, 0, SemFalha
8570, Baixa, 24, 75, 1757, 27.5, 118, 0, SemFalha
8571, Alta, 24, 75, 1545, 35.9, 120, 0, SemFalha
8572, Baixa, 24, 75, 2262, 15.7, 125, 0, SemFalha
8573, Media, 24, 55, 1559, 35.2, 127, 0, SemFalha
8574, Baixa, 24, 45, 1626, 32.4, 130, 0, SemFalha
8575, Baixa, 24, 45, 1424, 53.9, 132, 0, SemFalha
8576, Media, 24, 45, 1648, 29.1, 134, 0, SemFalha
8577, Baixa, 24, 45, 1523, 39.5, 137, 0, SemFalha
8578, Baixa, 24, 45, 1502, 43.2, 139, 0, SemFalha
8579, Baixa, 24, 35, 1489, 40.7, 141, 0, SemFalha
8580, Media, 24, 25, 1620, 31.2, 143, 0, SemFalha
8581, Baixa, 24, 35, 1631, 30.6, 146, 0, SemFalha
8582, Media, 24, 35, 1429, 45.8, 148, 0, SemFalha
8583, Media, 24, 35, 1334, 72, 151, 1, Alimentacao
8584, Baixa, 24, 25, 1423, 38, 154, 0, SemFalha
8585, Baixa, 24, 25, 1390, 47.7, 156, 0, SemFalha
8586, Media, 24, 25, 1338, 48.5, 158, 0, SemFalha
8587, Alta, 24, 15, 1461, 37.5, 161, 0, SemFalha
8588, Media, 24, 25, 1627, 34.3, 166, 0, SemFalha
8589, Baixa, 24, 15, 1385, 44.4, 169, 0, SemFalha
8590, Media, 24, 15, 1538, 48, 171, 0, SemFalha
8591, Baixa, 24, 25, 1557, 35.5, 174, 0, SemFalha
8592, Baixa, 24, 25, 1606, 33.4, 176, 0, SemFalha
8593, Media, 24, 35, 1430, 44.5, 178, 0, SemFalha
8594, Media, 24, 25, 1601, 34.6, 181, 0, SemFalha
8595, Baixa, 24, 25, 1356, 51.9, 184, 0, SemFalha
8596, Media, 24, 35, 1624, 30.9, 186, 0, SemFalha
8597, Baixa, 24, 35, 1327, 56.5, 189, 0, SemFalha
8598, Baixa, 24, 45, 1410, 47, 191, 0, SemFalha
8599, Baixa, 24, 45, 1478, 42.3, 193, 0, SemFalha
8600, Baixa, 24, 45, 1460, 40.3, 195, 0, SemFalha
8601, Baixa, 24, 35, 1435, 40.3, 197, 0, SemFalha
